decision_state_id,dataset_id,machine_archetype,decision_severity,temporal_type,top_recommended_action,top_action_name,top_suitability_score,top_urgency_score,top_effectiveness_score,top_operational_risk,top_confidence,top_final_verdict,top_reasoning_summary,alternative_actions,candidate_ranking_order,num_candidates_evaluated,insufficient_information,uncertainty_explanation,llm_provider,llm_model,eval_latency_ms,evaluated_at
DS_TEP_F0_1041587,tennessee_eastman,chemical_plant,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,100,20,80,10,0.9,RECOMMENDED,Nominal operating telemetry within standard envelope.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,24770,2026-09-22T14:17:14.718001+00:00
DS_TEP_F0_692265,tennessee_eastman,chemical_plant,HEALTHY,time_series,ACT_MON_PARAMETER_LOG,ACT_MON_PARAMETER_LOG,95,90,95,0,0.98,RECOMMENDED,Log process parameter baseline and electrical harmonics.,"[""ACT_MON_CONTINUE""]",ACT_MON_PARAMETER_LOG > ACT_MON_ENHANCED > ACT_MON_CONTINUE,3,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26893,2026-09-22T14:21:16.175809+00:00
DS_TEP_F0_125978,tennessee_eastman,chemical_plant,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,90,20,80,10,0.9,RECOMMENDED,Nominal operating telemetry within standard envelope.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,23873,2026-09-22T14:17:38.592985+00:00
DS_TEP_F0_557802,tennessee_eastman,chemical_plant,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,10,90,5,0.95,RECOMMENDED,"Asset operates nominally within healthy thresholds, requiring no invasive or disruptive intervention.","[""ACT_MON_ENHANCED"", ""ACT_MON_PARAMETER_LOG""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011159+00:00
DS_TEP_F0_1015322,tennessee_eastman,chemical_plant,HEALTHY,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,90,90,80,5,0.9,RECOMMENDED,Conservative baseline option to track micro-variations and prevent undetected drift.,"[""ACT_MON_PARAMETER_LOG"", ""ACT_MON_CONTINUE""]",ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG > ACT_MON_CONTINUE,3,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,36350,2026-09-22T14:17:16.796123+00:00
DS_TEP_F0_369910,tennessee_eastman,chemical_plant,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,90,20,80,10,0.9,RECOMMENDED,Nominal operating telemetry within standard envelope.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,33954,2026-09-22T14:19:10.108797+00:00
DS_TEP_F0_345538,tennessee_eastman,chemical_plant,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,95,20,85,5,0.95,RECOMMENDED,Nominal operation; continue routine monitoring.,[],ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011184+00:00
DS_TEP_F0_643630,tennessee_eastman,chemical_plant,HEALTHY,time_series,ACT_MON_CONTINUE,ACT_MON_CONTINUE,90,0,80,10,0.9,RECOMMENDED,Nominal operating telemetry within standard envelope.,"[""ACT_MON_ENHANCED""]",ACT_MON_CONTINUE > ACT_MON_ENHANCED > ACT_MON_PARAMETER_LOG,3,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,36075,2026-09-22T14:20:35.874959+00:00
DS_TEP_F1.0_EARLY_161,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,10,0.9,RECOMMENDED,Early deviation in process dynamics warrants enhanced monitoring.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM"", ""ACT_CORR_CALIBRATE""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,34816,2026-09-22T14:22:38.876747+00:00
DS_TEP_F2.0_EARLY_154,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,10,0.9,RECOMMENDED,Early deviation in process variables warrants increased monitoring frequency.,"[""ACT_MON_CONTINUE""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,41191,2026-09-22T14:34:55.532637+00:00
DS_TEP_F3.0_EARLY_161,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,85,5,0.9,RECOMMENDED,"Early deviation detected, enhanced monitoring justified.","[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,48831,2026-09-22T14:38:27.433816+00:00
DS_TEP_F3.0_EARLY_196,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,85,50,80,10,0.9,RECOMMENDED,Watch-tier severity requires increased monitoring frequency to track developing operational variances safely.,"[""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE > ACT_MON_CONTINUE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011230+00:00
DS_TEP_F4.0_EARLY_161,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,10,0.9,RECOMMENDED,Early deviation in trend_xmeas_1 warrants closer sampling frequency.,"[""ACT_MON_CONTINUE""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,54054,2026-09-22T14:39:21.489500+00:00
DS_TEP_F5.0_EARLY_154,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,60,90,10,0.9,RECOMMENDED,Enhanced monitoring frequency and alert sensitivity are warranted due to early deviation.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,58938,2026-09-22T14:39:49.835672+00:00
DS_TEP_F5.0_EARLY_196,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,20,0.9,RECOMMENDED,Early deviation in xmeas_1 warrants enhanced monitoring.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,25965,2026-09-22T14:39:47.459045+00:00
DS_TEP_F6.0_EARLY_161,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,85,10,0.9,RECOMMENDED,Enhanced monitoring frequency and alert sensitivity is suitable given early deviation in trend.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,43596,2026-09-22T14:40:58.179327+00:00
DS_TEP_F6.0_EARLY_154,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,85,60,80,10,0.85,RECOMMENDED,Watch-tier severity and active measurement variance justify heightened monitoring frequency.,"[""ACT_MON_CONTINUE""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011278+00:00
DS_TEP_F6.0_EARLY_196,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,10,0.9,RECOMMENDED,Increased monitoring frequency and alert sensitivity can detect early deviations.,"[""ACT_MON_CONTINUE""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,55052,2026-09-22T14:41:53.233669+00:00
DS_TEP_F7.0_EARLY_21,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,80,10,0.9,RECOMMENDED,Early deviation in trend_xmeas_1__delta_1 warrants closer sampling frequency.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,31727,2026-09-22T14:43:02.326890+00:00
DS_TEP_F8.0_EARLY_21,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,95,80,90,10,0.95,RECOMMENDED,Enhanced monitoring for early deviation.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM"", ""ACT_CORR_CALIBRATE""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011305+00:00
DS_TEP_F8.0_EARLY_196,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,20,0.9,RECOMMENDED,Early deviation in trend_xmeas_1__delta_1 warrants increased monitoring.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,45107,2026-09-22T14:43:47.434581+00:00
DS_TEP_F9.0_EARLY_196,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,90,80,85,10,0.95,RECOMMENDED,Early deviation in xmeas_1 warrants increased monitoring frequency.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM"", ""ACT_CORR_CALIBRATE""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,45531,2026-09-22T14:44:14.103353+00:00
DS_TEP_F11.0_EARLY_161,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,10,0.9,RECOMMENDED,Early deviation in trend_xmeas_1__delta_1 warrants enhanced monitoring.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,34328,2026-09-22T14:23:55.048516+00:00
DS_TEP_F13.0_EARLY_161,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,10,0.9,RECOMMENDED,Early deviation in process dynamics warrants enhanced monitoring.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,163090,2026-09-22T14:27:20.948626+00:00
DS_TEP_F14.0_EARLY_161,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,90,80,85,20,0.9,RECOMMENDED,Early deviation in xmeas_1 warrants increased monitoring sensitivity.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM"", ""ACT_CORR_CALIBRATE""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,101809,2026-09-22T14:29:02.761730+00:00
DS_TEP_F14.0_EARLY_154,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,10,0.9,RECOMMENDED,Early deviation in process dynamics warrants enhanced monitoring.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,37274,2026-09-22T14:27:23.122557+00:00
DS_TEP_F17.0_EARLY_161,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,10,0.9,RECOMMENDED,Enhanced monitoring required due to early deviation in process dynamics.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,56804,2026-09-22T14:29:59.567544+00:00
DS_TEP_F17.0_EARLY_196,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,10,0.9,RECOMMENDED,Early deviation in process dynamics warrants increased monitoring frequency.,"[""ACT_INSP_SUBSYSTEM"", ""ACT_MON_CONTINUE"", ""ACT_CORR_CALIBRATE""]",ACT_MON_ENHANCED > ACT_INSP_SUBSYSTEM > ACT_MON_CONTINUE > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,55928,2026-09-22T14:30:44.234563+00:00
DS_TEP_F18.0_EARLY_196,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,85,10,0.9,RECOMMENDED,Early deviation in trend warrants increased monitoring frequency.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,103500,2026-09-22T14:31:43.071808+00:00
DS_TEP_F19.0_EARLY_161,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,85,60,80,10,0.9,RECOMMENDED,Watch-tier severity requires heightened sampling and closer monitoring without invasive intervention.,"[""ACT_MON_CONTINUE""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011396+00:00
DS_TEP_F20.0_EARLY_21,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,85,20,0.9,RECOMMENDED,Early deviation in trend_xmeas_1__delta_1 warrants enhanced monitoring.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,42748,2026-09-22T14:36:22.900525+00:00
DS_TEP_F20.0_EARLY_196,tennessee_eastman,chemical_plant,WATCH,time_series,ACT_MON_ENHANCED,ACT_MON_ENHANCED,80,90,70,20,0.9,RECOMMENDED,Early deviation in xmeas_1 warrants closer monitoring.,"[""ACT_MON_CONTINUE"", ""ACT_INSP_SUBSYSTEM""]",ACT_MON_ENHANCED > ACT_MON_CONTINUE > ACT_INSP_SUBSYSTEM > ACT_CORR_CALIBRATE,4,False,,huggingface,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,44612,2026-09-22T14:35:40.147120+00:00
DS_IMS_1st_test_CRIT_2141,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_REPL_BEARING,ACT_REPL_BEARING,95,95,95,20,0.95,RECOMMENDED,Critical failure-adjacent state requires immediate bearing replacement to prevent catastrophic failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011424+00:00
DS_IMS_1st_test_CRIT_2153,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_REPL_BEARING,ACT_REPL_BEARING,95,95,95,30,0.95,RECOMMENDED,Critical vibration peaks and high kurtosis demand immediate bearing replacement to prevent catastrophic failure.,"[""ACT_OP_CONTROLLED_SHUTDOWN""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011435+00:00
DS_IMS_1st_test_CRIT_2145,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,98,95,20,0.95,RECOMMENDED,Immediate controlled shutdown is required to prevent catastrophic failure under critical vibration conditions.,"[""ACT_REPL_BEARING""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_BEARING > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011444+00:00
DS_IMS_1st_test_CRIT_2099,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,98,95,30,0.95,RECOMMENDED,Critical failure-adjacent state requires immediate controlled shutdown to prevent catastrophic seizure.,"[""ACT_REPL_BEARING""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_BEARING > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011454+00:00
DS_IMS_1st_test_CRIT_2130,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,98,95,25,0.95,RECOMMENDED,Immediate controlled shutdown is vital to prevent catastrophic seizure under critical vibration conditions.,"[""ACT_REPL_BEARING""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_BEARING > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011464+00:00
DS_IMS_1st_test_CRIT_2019,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_REPL_BEARING,ACT_REPL_BEARING,95,95,95,20,0.95,RECOMMENDED,Critical kurtosis and crest factor confirm severe bearing failure requiring immediate replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011473+00:00
DS_IMS_1st_test_CRIT_2101,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_REPL_BEARING,ACT_REPL_BEARING,95,95,95,30,0.95,RECOMMENDED,Critical failure-adjacent state requires immediate bearing replacement to prevent catastrophic seizure.,"[""ACT_OP_CONTROLLED_SHUTDOWN""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011483+00:00
DS_IMS_1st_test_CRIT_2132,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,20,0.95,RECOMMENDED,Immediate controlled shutdown is required to prevent catastrophic failure in this critical failure-adjacent state.,"[""ACT_REPL_BEARING""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_BEARING > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011492+00:00
DS_IMS_1st_test_CRIT_2064,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_REPL_BEARING,ACT_REPL_BEARING,95,95,95,30,0.95,RECOMMENDED,Critical severity and extreme kurtosis demand immediate bearing replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011501+00:00
DS_IMS_1st_test_CRIT_2058,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,96,99,96,18,0.93,RECOMMENDED,Critical impulsive vibration warrants immediate orderly shutdown; no safe remaining runtime is established.,"[""ACT_INSP_VIBRATION""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_REPL_BEARING > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,True,"The CRITICAL tier is distribution-calibrated, channels are anonymous, and longitudinal context is limited; shutdown is supported, but component-specific replacement requires diagnostics.",gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011511+00:00
DS_IMS_1st_test_CRIT_2036,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_REPL_BEARING,ACT_REPL_BEARING,95,95,95,40,0.95,RECOMMENDED,Critical severity and high kurtosis demand immediate bearing replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011520+00:00
DS_IMS_2nd_test_CRIT_980,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,90,70,0.95,RECOMMENDED,Critical vibration; immediate bearing replacement required.,"[""ACT_OP_CONTROLLED_SHUTDOWN"", ""ACT_CORR_LUBRICATE"", ""ACT_INSP_VIBRATION""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_CORR_LUBRICATE > ACT_INSP_VIBRATION > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011530+00:00
DS_IMS_2nd_test_CRIT_982,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,95,20,0.95,RECOMMENDED,Immediate controlled shutdown is necessary due to critical failure-adjacent operating conditions.,"[""ACT_REPL_BEARING""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_BEARING > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011540+00:00
DS_IMS_2nd_test_CRIT_969,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,20,0.95,RECOMMENDED,Immediate controlled shutdown is required to prevent catastrophic bearing seizure under critical vibrational stress.,"[""ACT_REPL_BEARING""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_BEARING > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011549+00:00
DS_IMS_2nd_test_CRIT_916,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_OP_CONTROLLED_SHUTDOWN,ACT_OP_CONTROLLED_SHUTDOWN,95,95,90,25,0.95,RECOMMENDED,Immediate controlled shutdown is vital to prevent catastrophic seizure under critical vibration conditions.,"[""ACT_REPL_BEARING""]",ACT_OP_CONTROLLED_SHUTDOWN > ACT_REPL_BEARING > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011558+00:00
DS_IMS_2nd_test_CRIT_961,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_REPL_BEARING,ACT_REPL_BEARING,95,95,95,30,0.95,RECOMMENDED,Critical vibration levels and failure-adjacent trajectory require immediate bearing replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011568+00:00
DS_IMS_2nd_test_CRIT_973,nasa_ims,bearing_test_rig,CRITICAL,high_frequency_vibration,ACT_REPL_BEARING,ACT_REPL_BEARING,95,98,95,30,0.95,RECOMMENDED,Critical kurtosis and crest factor demand immediate bearing replacement.,"[""ACT_OP_CONTROLLED_SHUTDOWN""]",ACT_REPL_BEARING > ACT_OP_CONTROLLED_SHUTDOWN > ACT_INSP_VIBRATION > ACT_CORR_LUBRICATE > ACT_MON_CONTINUE,5,False,,gemini,gemini-3.5-flash-lite,0,2026-09-22T14:47:31.011577+00:00
